beam no,beam center ra [deg],beam center dec [deg],SB
5,337.60720416666663,0.9002272222222222,2234-00B
6,338.5074,0.900116111111111,2234-00B
7,339.40748333333335,0.900116111111111,2234-00B
8,340.30767499999996,0.9002272222222222,2234-00B
9,340.3075083333333,0.00014388888888888887,2234-00B
10,340.30767499999996,-0.8998277777777778,2234-00B
11,340.308175,-1.7999111111111112,2234-00B
12,339.40765,-1.8000225,2234-00B
13,338.5072333333333,-1.8000225,2234-00B
14,337.6067041666667,-1.7999111111111112,2234-00B
15,337.60720416666663,-0.8998277777777778,2234-00B
16,337.60737083333333,0.00014388888888888887,2234-00B
17,336.70584166666663,1.8008663888888887,2234-00B
18,337.6067041666667,1.8006441666666666,2234-00B
19,338.5072333333333,1.8005327777777778,2234-00B
20,339.40765,1.8005327777777778,2234-00B
21,340.308175,1.8006441666666666,2234-00B
22,341.20903749999997,1.8008663888888887,2234-00B
23,341.20820416666663,0.9004494444444444,2234-00B
24,341.20792500000005,0.00036611111111111116,2234-00B
25,341.20820416666663,-0.8996055555555557,2234-00B
26,341.20903749999997,-1.799688888888889,2234-00B
27,341.2104291666667,-2.700105277777778,2234-00B
28,340.30900833333334,-2.700327777777778,2234-00B
29,339.407925,-2.7004391666666665,2234-00B
30,338.5069541666667,-2.7004391666666665,2234-00B
31,337.60587083333337,-2.700327777777778,2234-00B
32,336.70445,-2.700105277777778,2234-00B
33,336.70584166666663,-1.799688888888889,2234-00B
34,336.706675,-0.8996055555555557,2234-00B
35,336.70695416666666,0.00036611111111111116,2234-00B
36,336.706675,0.9004494444444444,2234-00B
1,68.57140416666667,-21.55214638888889,0434-21B
2,69.53901666666667,-21.549327777777776,0434-21B
3,68.57137499999999,-22.45211861111111,0434-21B
4,69.54514583333334,-22.449280555555557,0434-21B
5,67.60943333333333,-20.649202777777777,0434-21B
6,68.57131666666668,-20.652063055555555,0434-21B
7,69.53307916666667,-20.649261111111112,0434-21B
8,70.49489166666666,-20.640797222222222,0434-21B
9,70.50667083333335,-21.540813888888888,0434-21B
10,70.51895833333333,-22.44071388888889,0434-21B
11,70.531775,-23.340719444444446,0434-21B
12,69.55147916666667,-23.349344444444444,0434-21B
13,68.57122083333334,-23.352201944444445,0434-21B
14,67.59084166666668,-23.349286111111113,0434-21B
15,67.59747916666666,-22.44922222222222,0434-21B
16,67.60367083333333,-21.549269444444445,0434-21B
17,66.65815416666668,-19.740316666666665,0434-21B
18,67.61477500000001,-19.748797222222223,0434-21B
19,68.5711125,-19.75164638888889,0434-21B
20,69.52732916666666,-19.74886111111111,0434-21B
21,70.48359583333334,-19.740441666666666,0434-21B
22,71.44007500000001,-19.726391666666668,0434-21B
23,71.45690833333335,-20.626669444444445,0434-21B
24,71.47453333333334,-21.52660277777778,0434-21B
25,71.492975,-22.426413888888888,0434-21B
26,71.51226666666666,-23.326319444444444,0434-21B
27,71.5324375,-24.22655,0434-21B
28,70.54513333333334,-24.241052777777778,0434-21B
29,69.55802083333334,-24.249741666666665,0434-21B
30,68.57094583333334,-24.25261861111111,0434-21B
31,67.58374583333332,-24.249677777777777,0434-21B
32,66.59627083333334,-24.24092222222222,0434-21B
33,66.6101875,-23.340594444444445,0434-21B
34,66.62330833333333,-22.440591666666666,0434-21B
35,66.63565833333334,-21.540694444444444,0434-21B
36,66.64726666666667,-20.640675,0434-21B
1,91.24369166666666,-47.89975555555556,0607-48A
2,92.5860875,-47.89975555555556,0607-48A
3,91.23172916666667,-48.79969444444444,0607-48A
4,92.59805,-48.79969444444444,0607-48A
5,89.93568333333333,-46.98421527777778,0607-48A
6,91.25507916666666,-46.99970555555556,0607-48A
7,92.5747,-46.99970555555556,0607-48A
8,93.89409583333334,-46.98421527777778,0607-48A
9,93.92824166666668,-47.88400222222222,0607-48A
10,93.9641,-48.783658611111115,0607-48A
11,94.00178333333334,-49.68340555555555,0607-48A
12,92.61061666666667,-49.69973888888889,0607-48A
13,91.2191625,-49.69973888888889,0607-48A
14,89.82799583333333,-49.68340555555555,0607-48A
15,89.86567916666667,-48.783658611111115,0607-48A
16,89.90153749999999,-47.88400222222222,0607-48A
17,88.67114583333334,-46.05358611111111,0607-48A
18,89.96823333333334,-46.08407666666667,0607-48A
19,91.2659375,-46.09931944444445,0607-48A
20,92.56384166666668,-46.09931944444445,0607-48A
21,93.86154583333334,-46.08407666666667,0607-48A
22,95.15863333333333,-46.05358611111111,0607-48A
23,95.21282083333332,-46.95323055555556,0607-48A
24,95.26966666666667,-47.852492777777776,0607-48A
25,95.32935,-48.75158888888889,0607-48A
26,95.39207916666666,-49.65073888888889,0607-48A
27,95.45806666666667,-50.55016083333334,0607-48A
28,94.04142916666667,-50.583463888888886,0607-48A
29,92.62384166666666,-50.600118055555555,0607-48A
30,91.2059375,-50.600118055555555,0607-48A
31,89.78835,-50.583463888888886,0607-48A
32,88.37171666666666,-50.55016083333334,0607-48A
33,88.43769999999999,-49.65073888888889,0607-48A
34,88.50042916666666,-48.75158888888889,0607-48A
35,88.56011666666667,-47.852492777777776,0607-48A
36,88.6169625,-46.95323055555556,0607-48A
1,114.28569166666666,-21.55214638888889,0737-21B
2,115.25330416666667,-21.549327777777776,0737-21B
3,114.2856625,-22.45211861111111,0737-21B
4,115.25943333333333,-22.449280555555557,0737-21B
5,113.32372083333333,-20.649202777777777,0737-21B
6,114.28560416666667,-20.652063055555555,0737-21B
7,115.24736666666666,-20.649261111111112,0737-21B
8,116.20917916666667,-20.640797222222222,0737-21B
9,116.22095833333333,-21.540813888888888,0737-21B
10,116.23325,-22.44071388888889,0737-21B
11,116.24606250000001,-23.340719444444446,0737-21B
12,115.26576666666666,-23.349344444444444,0737-21B
13,114.28550833333333,-23.352201944444445,0737-21B
14,113.30512916666666,-23.349286111111113,0737-21B
15,113.31176666666667,-22.44922222222222,0737-21B
16,113.31796250000001,-21.549269444444445,0737-21B
17,112.37244166666667,-19.740316666666665,0737-21B
18,113.32906249999999,-19.748797222222223,0737-21B
19,114.2854,-19.75164638888889,0737-21B
20,115.24161666666666,-19.74886111111111,0737-21B
21,116.19788333333334,-19.740441666666666,0737-21B
22,117.15436249999999,-19.726391666666668,0737-21B
23,117.17119583333333,-20.626669444444445,0737-21B
24,117.18882083333334,-21.52660277777778,0737-21B
25,117.2072625,-22.426413888888888,0737-21B
26,117.22655416666666,-23.326319444444444,0737-21B
27,117.246725,-24.22655,0737-21B
28,116.25942083333334,-24.241052777777778,0737-21B
29,115.27230833333333,-24.249741666666665,0737-21B
30,114.28523333333334,-24.25261861111111,0737-21B
31,113.29803333333332,-24.249677777777777,0737-21B
32,112.31055833333333,-24.24092222222222,0737-21B
33,112.324475,-23.340594444444445,0737-21B
34,112.33759583333334,-22.440591666666666,0737-21B
35,112.34994583333334,-21.540694444444444,0737-21B
36,112.36155416666666,-20.640675,0737-21B
1,187.72302916666666,11.240416666666667,1232+10A
2,188.6406,11.240416666666667,1232+10A
3,187.7244,10.340444444444444,1232+10A
4,188.63922916666667,10.340444444444444,1232+10A
5,186.80086666666668,12.137788888888888,1232+10A
6,187.72153333333335,12.140497222222223,1232+10A
7,188.64209583333334,12.140497222222223,1232+10A
8,189.5627625,12.137788888888888,1232+10A
9,189.55827916666667,11.237716666666667,1232+10A
10,189.55416666666665,10.337755555555555,1232+10A
11,189.5504125,9.437677777777777,1232+10A
12,188.63797916666667,9.44036388888889,1232+10A
13,187.72565,9.44036388888889,1232+10A
14,186.81321666666668,9.437677777777777,1232+10A
15,186.8094625,10.337755555555555,1232+10A
16,186.80535,11.237716666666667,1232+10A
17,185.87179583333332,13.032755555555555,1232+10A
18,186.7960125,13.038194444444445,1232+10A
19,187.71991666666668,13.04091388888889,1232+10A
20,188.6437125,13.04091388888889,1232+10A
21,189.56761666666668,13.038194444444445,1232+10A
22,190.49183333333335,13.032755555555555,1232+10A
23,190.48374166666667,12.132372222222223,1232+10A
24,190.476275,11.232316666666666,1232+10A
25,190.46941666666666,10.332372222222222,1232+10A
26,190.4631625,9.432308333333333,1232+10A
27,190.45749999999998,8.531908333333334,1232+10A
28,189.5470125,8.537266666666667,1232+10A
29,188.63684583333333,8.539947222222223,1232+10A
30,187.72678333333334,8.539947222222223,1232+10A
31,186.81661666666665,8.537266666666667,1232+10A
32,185.90613333333334,8.531908333333334,1232+10A
33,185.90047083333332,9.432308333333333,1232+10A
34,185.8942125,10.332372222222222,1232+10A
35,185.88735833333334,11.232316666666666,1232+10A
36,185.8798875,12.132372222222223,1232+10A
1,299.07692083333336,-16.172827777777776,1956-16B
2,300.01397083333336,-16.170791666666666,1956-16B
3,299.07685000000004,-17.0728,1956-16B
4,300.01830416666667,-17.070752777777777,1956-16B
5,298.14384583333333,-15.270580555555556,1956-16B
6,299.076875,-15.272744444444445,1956-16B
7,300.0097916666667,-15.270716666666667,1956-16B
8,300.94277916666664,-15.264494444444445,1956-16B
9,300.9510916666666,-16.16454166666667,1956-16B
10,300.9598291666667,-17.064475,1956-16B
11,300.96900416666665,-17.96451666666667,1956-16B
12,300.02279583333336,-17.970827777777778,1956-16B
13,299.0766583333333,-17.972883333333332,1956-16B
14,298.1304083333333,-17.97068611111111,1956-16B
15,298.13527916666663,-17.070616666666666,1956-16B
16,298.13975416666665,-16.17065277777778,1956-16B
17,297.21809583333334,-14.363830555555555,1956-16B
18,298.14755833333334,-14.370169444444445,1956-16B
19,299.0767166666667,-14.372327777777778,1956-16B
20,300.0057583333333,-14.370308333333334,1956-16B
21,300.93487916666663,-14.36411111111111,1956-16B
22,301.8642708333333,-14.353730555555556,1956-16B
23,301.8760416666667,-15.254077777777777,1956-16B
24,301.8884833333333,-16.154080555555556,1956-16B
25,301.90162499999997,-17.053963888888887,1956-16B
26,301.915475,-17.95395,1956-16B
27,301.9300583333333,-18.85426111111111,1956-16B
28,300.97862499999997,-18.86488611111111,1956-16B
29,300.02745416666664,-18.871233333333333,1956-16B
30,299.07635,-18.8733,1956-16B
31,298.12513333333334,-18.87109166666667,1956-16B
32,297.1736125,-18.8646,1956-16B
33,297.18385416666666,-17.964236111111113,1956-16B
34,297.19340416666665,-17.064197222222223,1956-16B
35,297.2022875,-16.164266666666666,1956-16B
36,297.2105125,-15.264216666666666,1956-16B
1,8.866966666666666,-58.56173888888889,0038-59A
2,10.5924875,-58.56173888888889,0038-59A
3,8.844104166666666,-59.46163333333333,0038-59A
4,10.61535,-59.46163333333333,0038-59A
5,7.206833333333333,-57.639069444444445,0038-59A
6,8.888479166666666,-57.66172777777778,0038-59A
7,10.570975,-57.66172777777778,0038-59A
8,12.252620833333333,-57.639069444444445,0038-59A
9,12.317074999999999,-58.53850833333333,0038-59A
10,12.385575,-59.43778888888889,0038-59A
11,12.458495833333334,-60.33712777777778,0038-59A
12,10.639695833333333,-60.36163611111111,0038-59A
13,8.819758333333333,-60.36163611111111,0038-59A
14,7.000958333333333,-60.33712777777778,0038-59A
15,7.073879166666667,-59.43778888888889,0038-59A
16,7.142379166666666,-58.53850833333333,0038-59A
17,5.628745833333333,-56.695030555555554,0038-59A
18,7.2675875,-56.73925277777778,0038-59A
19,8.908754166666666,-56.76137777777778,0038-59A
20,10.5507,-56.76137777777778,0038-59A
21,12.191866666666666,-56.73925277777778,0038-59A
22,13.830708333333334,-56.695030555555554,0038-59A
23,13.931720833333333,-57.59377777777778,0038-59A
24,14.038870833333334,-58.492075,0038-59A
25,14.152720833333333,-59.39012777777778,0038-59A
26,14.273904166666666,-60.28815,0038-59A
27,14.403129166666666,-61.18635,0038-59A
28,12.536270833333333,-61.23674444444445,0038-59A
29,10.665658333333333,-61.26196111111111,0038-59A
30,8.793795833333334,-61.26196111111111,0038-59A
31,6.923183333333333,-61.23674444444445,0038-59A
32,5.056325,-61.18635,0038-59A
33,5.18555,-60.28815,0038-59A
34,5.306733333333334,-59.39012777777778,0038-59A
35,5.420583333333333,-58.492075,0038-59A
36,5.527733333333333,-57.59377777777778,0038-59A
1,275.29413750000003,-43.00625,1821-43B
2,276.5247291666667,-42.99970277777778,1821-43B
3,275.294,-43.90622222222222,1821-43B
4,276.5430416666666,-43.89957777777778,1821-43B
5,274.081,-42.09951111111111,1821-43B
6,275.29412083333335,-42.10616666666667,1821-43B
7,276.5070958333333,-42.099713888888886,1821-43B
8,277.71971666666667,-42.080152777777776,1821-43B
9,277.7549458333333,-42.97986111111111,1821-43B
10,277.79167916666665,-43.87943888888889,1821-43B
11,277.83001666666667,-44.77910277777778,1821-43B
12,276.562075,-44.79955833333333,1821-43B
13,275.2937,-44.806305555555554,1821-43B
14,274.02517083333333,-44.799347222222224,1821-43B
15,274.04480416666667,-43.89937222222222,1821-43B
16,274.0633916666667,-42.99950277777778,1821-43B
17,272.90143750000004,-41.17967222222222,1821-43B
18,274.097675,-41.19918055555556,1821-43B
19,275.29395833333336,-41.20575,1821-43B
20,276.4900958333333,-41.19938611111111,1821-43B
21,277.6859,-41.18009166666667,1821-43B
22,278.88119166666667,-41.147866666666665,1821-43B
23,278.93177499999996,-42.047488888888886,1821-43B
24,278.98455416666667,-42.946730555555554,1821-43B
25,279.0396625,-43.84581111111111,1821-43B
26,279.09724166666666,-44.744952777777776,1821-43B
27,279.15745833333335,-45.64436944444444,1821-43B
28,277.87005416666665,-45.67908055555556,1821-43B
29,276.581875,-45.699866666666665,1821-43B
30,275.2932333333334,-45.706722222222226,1821-43B
31,274.00443333333334,-45.699644444444445,1821-43B
32,272.7157916666667,-45.67862777777778,1821-43B
33,272.756775,-44.778675,1821-43B
34,272.79571666666664,-43.879022222222225,1821-43B
35,272.8327333333333,-42.97945,1821-43B
36,272.86794166666664,-42.07974166666666,1821-43B
1,19.636345833333333,-37.65264305555556,0118-37B
2,20.773008333333333,-37.64717777777778,0118-37B
3,19.636287499999998,-38.552615277777775,0118-37B
4,20.7870375,-38.54708333333333,0118-37B
5,18.5129375,-36.74706666666667,0118-37B
6,19.6362625,-36.75255972222222,0118-37B
7,20.75945,-36.74715833333333,0118-37B
8,21.882458333333336,-36.730872222222224,0118-37B
9,21.909470833333334,-37.630697222222224,0118-37B
10,21.937570833333336,-38.53039722222222,0118-37B
11,21.966816666666666,-39.430194444444446,0118-37B
12,20.801566666666666,-39.447094444444446,0118-37B
13,19.636083333333332,-39.45269833333333,0118-37B
14,18.4704625,-39.447,0118-37B
15,18.4854,-38.54698888888889,0118-37B
16,18.499545833333332,-37.64708611111111,0118-37B
17,17.415075,-35.83049722222222,0118-37B
18,18.5256125,-35.84670833333333,0118-37B
19,19.636045833333334,-35.85214305555556,0118-37B
20,20.746341666666666,-35.846805555555555,0118-37B
21,21.856470833333333,-35.83069722222222,0118-37B
22,22.966391666666667,-35.80382222222222,0118-37B
23,23.005233333333333,-36.703694444444444,0118-37B
24,23.04568333333333,-37.6032,0118-37B
25,23.087825000000002,-38.50256111111111,0118-37B
26,23.13175833333333,-39.40199611111111,0118-37B
27,23.1775875,-40.301725833333336,0118-37B
28,21.997279166666665,-40.330308333333335,0118-37B
29,20.816625,-40.34743611111111,0118-37B
30,19.635733333333334,-40.35311388888889,0118-37B
31,18.45469166666667,-40.34733333333333,0118-37B
32,17.273608333333332,-40.33009166666667,0118-37B
33,17.304783333333333,-39.429994444444446,0118-37B
34,17.334441666666667,-38.530205555555554,0118-37B
35,17.3626625,-37.63050833333333,0118-37B
36,17.389516666666665,-36.73067777777778,0118-37B
1,203.72675833333335,5.8495944444444445,1336+05A
2,204.6314416666667,5.8495944444444445,1336+05A
3,203.72743333333335,4.949622222222223,1336+05A
4,204.63077083333334,4.949622222222223,1336+05A
5,202.8196125,6.748338888888889,1336+05A
6,203.725975,6.749677777777777,1336+05A
7,204.63222916666666,6.749677777777777,1336+05A
8,205.53859166666666,6.748338888888889,1336+05A
9,205.5362375,5.848258333333334,1336+05A
10,205.53422083333334,4.948288888888889,1336+05A
11,205.53255000000001,4.048205555555556,1336+05A
12,204.6302125,4.049541666666666,1336+05A
13,203.7279875,4.049541666666666,1336+05A
14,202.82565416666668,4.048205555555556,1336+05A
15,202.82397916666667,4.948288888888889,1336+05A
16,202.82196666666667,5.848258333333334,1336+05A
17,201.90841666666668,7.6460638888888885,1336+05A
18,202.81690833333334,7.64875,1336+05A
19,203.725075,7.650096111111111,1336+05A
20,204.63312916666666,7.650096111111111,1336+05A
21,205.54129166666667,7.64875,1336+05A
22,206.4497875,7.6460638888888885,1336+05A
23,206.44528333333332,6.745658333333333,1336+05A
24,206.4413583333333,5.845583333333334,1336+05A
25,206.43800416666667,4.945616666666667,1336+05A
26,206.4352125,4.045536111111111,1336+05A
27,206.43298333333334,3.145122222222222,1336+05A
28,205.5312125,3.1477916666666665,1336+05A
29,204.62976666666668,3.149125,1336+05A
30,203.72843333333333,3.149125,1336+05A
31,202.82699166666666,3.1477916666666665,1336+05A
32,201.92522083333336,3.145122222222222,1336+05A
33,201.92299166666666,4.045536111111111,1336+05A
34,201.92020000000002,4.945616666666667,1336+05A
35,201.91684583333333,5.845583333333334,1336+05A
36,201.91292083333332,6.745658333333333,1336+05A
