beam no,beam center ra [deg],beam center dec [deg],SB
24,217.41072916666667,5.0591,1419+04A
25,212.43678333333335,5.838563888888888,1419+04A
26,213.3420125,5.841169444444445,1419+04A
27,214.24685833333334,5.842616666666666,1419+04A
28,215.1515375,5.842908333333334,1419+04A
29,216.05627083333334,5.842038888888889,1419+04A
30,216.96127916666669,5.840011111111111,1419+04A
31,212.88643333333334,6.619686111111111,1419+04A
32,213.7927875,6.621716666666667,1419+04A
33,214.69886666666667,6.622588888888889,1419+04A
34,215.60489166666665,6.6222972222222225,1419+04A
35,216.51108333333332,6.620847222222222,1419+04A
36,217.41765833333332,6.618236388888889,1419+04A
1,333.87979583333333,-84.36944111111112,0000-83
2,342.6830625,-84.70134361111111,0000-83
3,352.3922,-84.89493333333333,0000-83
4,2.5490416666666667,-84.9345325,0000-83
5,12.552145833333334,-84.81663888888889,0000-83
6,21.851245833333333,-84.55136527777778,0000-83
7,340.8333958333333,-83.82044166666667,0000-83
8,349.076125,-84.05303888888889,0000-83
9,357.7899458333333,-84.15551388888889,0000-83
10,6.604520833333333,-84.12115833333333,0000-83
11,15.123591666666666,-83.95227694444445,0000-83
12,23.024595833333336,-83.65944722222223,0000-83
13,339.4401708333333,-82.93483527777778,0000-83
14,346.5831791666667,-83.19648611111111,0000-83
15,354.16464583333334,-83.34620555555556,0000-83
16,1.9509875000000003,-83.37655,0000-83
17,9.6678125,-83.28592638888888,0000-83
18,17.054933333333334,-83.079,0000-83
19,344.6451916666667,-82.33001666666667,0000-83
20,351.3296625,-82.51630833333333,0000-83
21,358.25342083333334,-82.59755,0000-83
22,5.2271125,-82.57037222222222,0000-83
23,12.053120833333333,-82.43592166666667,0000-83
24,18.557791666666667,-82.19960833333333,0000-83
25,343.0968541666667,-81.45639166666666,0000-83
26,349.06031666666667,-81.67176388888889,0000-83
27,355.2658083333334,-81.79378611111112,0000-83
28,1.5811791666666666,-81.81840277777778,0000-83
29,7.859491666666667,-81.74476666666666,0000-83
30,13.958875,-81.57538333333333,0000-83
31,347.20647916666667,-80.8163388888889,0000-83
32,352.8123541666667,-80.97163333333333,0000-83
33,358.55539583333336,-81.03898611111111,0000-83
34,4.3266875,-81.01648055555556,0000-83
35,10.0140625,-80.90476666666666,0000-83
36,15.514862500000001,-80.70694722222223,0000-83
1,83.10868333333333,-43.77826944444445,0546-41
2,84.355575,-43.807719444444444,0546-41
3,85.60286666666667,-43.824080555555554,0546-41
4,86.85032916666667,-43.82735,0546-41
5,88.09773333333334,-43.81753638888889,0546-41
6,89.34485416666666,-43.79463055555556,0546-41
7,83.7679625,-43.01538611111111,0546-41
8,84.99914166666666,-43.03798888888889,0546-41
9,86.23058333333333,-43.047675,0546-41
10,87.462075,-43.044447222222225,0546-41
11,88.69341250000001,-43.028302777777775,0546-41
12,89.92438333333334,-42.99923888888889,0546-41
13,83.19465833333334,-42.22038611111111,0546-41
14,84.4103375,-42.24908055555556,0546-41
15,85.62635,-42.26502222222222,0546-41
16,86.8425,-42.268211944444445,0546-41
17,88.05860833333334,-42.25864722222222,0546-41
18,89.274475,-42.23632777777778,0546-41
19,83.83558333333333,-41.457322222222224,0546-41
20,85.0367375,-41.479369444444444,0546-41
21,86.23810416666667,-41.488819444444445,0546-41
22,87.43951666666666,-41.48567,0546-41
23,88.64079583333333,-41.46991944444444,0546-41
24,89.84177916666667,-41.44157222222222,0546-41
25,83.2740625,-40.66265277777778,0546-41
26,84.46091249999999,-40.690675,0546-41
27,85.64803333333333,-40.70623888888889,0546-41
28,86.83527083333333,-40.70935277777778,0546-41
29,88.02247083333333,-40.70001472222222,0546-41
30,89.209475,-40.678222222222225,0546-41
31,83.8980875,-39.898891666666664,0546-41
32,85.07148333333333,-39.92044166666667,0546-41
33,86.24505416666666,-39.929675,0546-41
34,87.4186625,-39.92659722222222,0546-41
35,88.5921625,-39.911205555555554,0546-41
36,89.76542083333334,-39.883497222222225,0546-41
1,42.97698333333333,-25.246388888888887,0302-23
2,43.97255833333333,-25.260330555555555,0302-23
3,44.967875,-25.268071944444443,0302-23
4,45.96308333333334,-25.269619444444444,0302-23
5,46.958325,-25.264975,0302-23
6,47.95375416666666,-25.254136111111112,0302-23
7,43.48889583333333,-24.474558333333334,0302-23
8,44.47806666666666,-24.48532722222222,0302-23
9,45.46705,-24.48993888888889,0302-23
10,46.45599583333333,-24.48840277777778,0302-23
11,47.44505416666667,-24.480711111111113,0302-23
12,48.434375,-24.466866944444444,0302-23
13,43.0106875,-23.687541666666668,0302-23
14,43.9940125,-23.701301666666666,0302-23
15,44.977070833333336,-23.708941666666668,0302-23
16,45.96001666666667,-23.710469444444445,0302-23
17,46.943,-23.705886111111113,0302-23
18,47.926175,-23.695186111111113,0302-23
19,43.515320833333334,-22.915877777777776,0302-23
20,44.49275,-22.926516666666668,0302-23
21,45.4699875,-22.931075,0302-23
22,46.447183333333335,-22.929555555555556,0302-23
23,47.4245,-22.921958333333333,0302-23
24,48.40207916666667,-22.908277777777776,0302-23
25,43.04161666666667,-22.128933333333332,0302-23
26,44.01369583333334,-22.14253888888889,0302-23
27,44.985508333333335,-22.150095,0302-23
28,45.95720416666667,-22.151605833333335,0302-23
29,46.92894166666667,-22.14707222222222,0302-23
30,47.900866666666666,-22.136491666666668,0302-23
31,43.539541666666665,-21.35688888888889,0302-23
32,44.50620833333333,-21.367416388888888,0302-23
33,45.472679166666666,-21.371925,0302-23
34,46.43910833333333,-21.37042222222222,0302-23
35,47.405658333333335,-21.362905555555557,0302-23
36,48.372483333333335,-21.34936666666667,0302-23
1,201.7006375,2.720561111111111,1336+04A
2,202.6021875,2.723158333333333,1336+04A
3,203.50335,2.7246,1336+04A
4,204.40435,2.7248888888888887,1336+04A
5,205.3054,2.724022222222222,1336+04A
6,206.2067291666667,2.722002777777778,1336+04A
7,202.149975,3.5016841666666667,1336+04A
8,203.05197083333334,3.503702777777778,1336+04A
9,203.9536875,3.5045694444444444,1336+04A
10,204.85535416666667,3.5042805555555554,1336+04A
11,205.75718333333333,3.502838888888889,1336+04A
12,206.6594,3.500240277777778,1336+04A
13,201.69650833333333,4.279705555555555,1336+04A
14,202.59955833333333,4.282305555555555,1336+04A
15,203.502225,4.283752222222223,1336+04A
16,204.404725,4.284041111111111,1336+04A
17,205.30727916666666,4.283172222222222,1336+04A
18,206.21010833333332,4.28115,1336+04A
19,202.14583333333334,5.060544444444444,1336+04A
20,203.04967083333332,5.062569444444445,1336+04A
21,203.95322916666666,5.063436111111111,1336+04A
22,204.85673333333335,5.063147222222222,1336+04A
23,205.76040416666666,5.061702777777778,1336+04A
24,206.66445833333333,5.0591,1336+04A
25,201.69051666666667,5.838563888888888,1336+04A
26,202.59574583333335,5.841169444444445,1336+04A
27,203.5005875,5.842616666666666,1336+04A
28,204.40526666666668,5.842908333333334,1336+04A
29,205.31000416666666,5.842038888888889,1336+04A
30,206.2150125,5.840011111111111,1336+04A
31,202.1401625,6.619686111111111,1336+04A
32,203.04652083333332,6.621716666666667,1336+04A
33,203.95260000000002,6.622588888888889,1336+04A
34,204.858625,6.6222972222222225,1336+04A
35,205.76481249999998,6.620847222222222,1336+04A
36,206.67138749999998,6.618236388888889,1336+04A
1,3.3521708333333335,-39.15556111111111,0026-37
2,4.513270833333333,-39.18042222222222,0026-37
3,5.674495833333333,-39.194230555555556,0026-37
4,6.835775,-39.19699166666667,0026-37
5,7.997033333333333,-39.18870833333333,0026-37
6,9.158204166666666,-39.16937361111111,0026-37
7,3.961120833333333,-38.390005555555554,0026-37
8,5.109670833333333,-38.409125,0026-37
9,6.258291666666667,-38.4173175,0026-37
10,7.406929166666667,-38.41458611111111,0026-37
11,8.555520833333333,-38.4009325,0026-37
12,9.7040125,-38.37635,0026-37
13,3.4202875,-37.597322222222225,0026-37
14,4.5566458333333335,-37.62164166666667,0026-37
15,5.693091666666667,-37.635149444444444,0026-37
16,6.829575,-37.63785,0026-37
17,7.966041666666667,-37.62974444444444,0026-37
18,9.102454166666666,-37.61083333333333,0026-37
19,4.01475,-36.831716666666665,0026-37
20,5.139479166666667,-36.85043611111111,0026-37
21,6.2642541666666665,-36.85845555555556,0026-37
22,7.3890416666666665,-36.855783333333335,0026-37
23,8.5138,-36.84241388888889,0026-37
24,9.638491666666667,-36.81834666666666,0026-37
25,3.4833291666666666,-36.03927222222222,0026-37
26,4.596791666666666,-36.06310277777778,0026-37
27,5.710304166666667,-36.076341666666664,0026-37
28,6.8238375,-36.07898888888889,0026-37
29,7.937362499999999,-36.07104722222222,0026-37
30,9.050854166666667,-36.05251388888889,0026-37
31,4.064404166666667,-35.27308333333333,0026-37
32,5.1670791666666664,-35.291444444444444,0026-37
33,6.269775,-35.29931111111111,0026-37
34,7.3724791666666665,-35.29668888888889,0026-37
35,8.475166666666667,-35.28357638888889,0026-37
36,9.577820833333334,-35.259966666666664,0026-37
1,288.144225,-29.8894,1924-28
2,289.1828208333333,-29.90662777777778,1924-28
3,290.22124166666663,-29.916197222222223,1924-28
4,291.2595833333333,-29.91811138888889,1924-28
5,292.29794999999996,-29.912369444444444,1924-28
6,293.3364416666667,-29.898972222222223,1924-28
7,288.68148333333335,-29.119447222222224,1924-28
8,289.71201249999996,-29.13273611111111,1924-28
9,290.74240833333334,-29.138430555555555,1924-28
10,291.77277499999997,-29.136533333333333,1924-28
11,292.803225,-29.127041666666667,1924-28
12,293.83385833333335,-29.109952777777778,1924-28
13,288.18719583333336,-28.3307,1924-28
14,289.210175,-28.347661111111112,1924-28
15,290.2329666666667,-28.357080555555555,1924-28
16,291.255675,-28.358963888888887,1924-28
17,292.27840833333335,-28.35331111111111,1924-28
18,293.3012791666667,-28.340122222222224,1924-28
19,288.715275,-27.56086388888889,1924-28
20,289.7307875,-27.573955555555557,1924-28
21,290.74616249999997,-27.57956666666667,1924-28
22,291.7615083333333,-27.577697222222223,1924-28
23,292.7769416666667,-27.568346944444443,1924-28
24,293.79256666666663,-27.551509166666666,1924-28
25,288.2268666666667,-26.772230555555556,1924-28
26,289.2354291666667,-26.788952777777777,1924-28
27,290.2437875,-26.798241666666666,1924-28
28,291.2520666666667,-26.80009972222222,1924-28
29,292.26037083333335,-26.794525,1924-28
30,293.2688166666667,-26.781522222222222,1924-28
31,288.74645416666664,-26.00196138888889,1924-28
32,289.74811250000005,-26.014883333333334,1924-28
33,290.7496291666667,-26.020419444444446,1924-28
34,291.7511125,-26.018575,1924-28
35,292.75268750000004,-26.009344444444444,1924-28
36,293.75446666666664,-25.992727777777777,1924-28
1,153.29638333333332,-11.285041388888889,1023-09B
2,154.2146666666667,-11.290313888888889,1023-09B
3,155.1325791666667,-11.293241666666667,1023-09B
4,156.05032916666664,-11.293827777777778,1023-09B
5,156.96813333333333,-11.292069444444444,1023-09B
6,157.8862,-11.287969444444444,1023-09B
7,153.76099166666665,-10.508308333333334,1023-09B
8,154.67665833333334,-10.512394444444444,1023-09B
9,155.5920625,-10.514147222222222,1023-09B
10,156.50740833333333,-10.51356388888889,1023-09B
11,157.42291666666668,-10.510644444444445,1023-09B
12,158.33879583333334,-10.505386111111111,1023-09B
13,153.3091,-9.725938888888889,1023-09B
14,154.22275833333333,-9.731183333333334,1023-09B
15,155.13604583333333,-9.734095555555555,1023-09B
16,156.04917083333333,-9.734677777777778,1023-09B
17,156.96235,-9.732930555555555,1023-09B
18,157.87579583333334,-9.728852777777778,1023-09B
19,153.77058333333335,-8.949469444444444,1023-09B
20,154.68198750000002,-8.953536111111111,1023-09B
21,155.59312500000001,-8.955280555555555,1023-09B
22,156.5042125,-8.954697222222222,1023-09B
23,157.41545416666668,-8.951794166666666,1023-09B
24,158.32707083333335,-8.94656111111111,1023-09B
25,153.31984583333332,-8.167108333333333,1023-09B
26,154.22959583333332,-8.172330555555556,1023-09B
27,155.138975,-8.175230555555556,1023-09B
28,156.04819583333332,-8.175808333333332,1023-09B
29,156.95746666666665,-8.174069444444445,1023-09B
30,157.86700833333333,-8.170008333333334,1023-09B
31,153.77858333333333,-7.390336111111111,1023-09B
32,154.68643333333333,-7.3943916666666665,1023-09B
33,155.59401666666668,-7.396127777777778,1023-09B
34,156.50154583333335,-7.39555,1023-09B
35,157.40923333333333,-7.392652777777778,1023-09B
36,158.31729583333333,-7.387438888888889,1023-09B
1,152.8797583333333,-15.944283333333333,1021-14
2,153.81630416666667,-15.95230138888889,1021-14
3,154.75250416666665,-15.956752777777778,1021-14
4,155.68855000000002,-15.957641666666667,1021-14
5,156.62465,-15.954972222222223,1021-14
6,157.56099583333332,-15.948736111111112,1021-14
7,153.35605833333335,-15.169095555555556,1021-14
8,154.2888625,-15.175302777777778,1021-14
9,155.22142083333335,-15.17796388888889,1021-14
10,156.15392500000002,-15.177075,1021-14
11,157.08658333333332,-15.172641666666667,1021-14
12,158.0195875,-15.164658333333334,1021-14
13,152.89869166666668,-14.385239444444444,1021-14
14,153.82835416666666,-14.393191666666667,1021-14
15,154.75766666666667,-14.397608333333334,1021-14
16,155.68682916666666,-14.398491666666667,1021-14
17,156.61604166666666,-14.395841666666666,1021-14
18,157.54550833333332,-14.389658333333333,1021-14
19,153.37066249999998,-13.610291666666667,1021-14
20,154.29697916666666,-13.616455555555556,1021-14
21,155.22304166666666,-13.619097222222223,1021-14
22,156.14905833333333,-13.618216944444445,1021-14
23,157.07522083333333,-13.613813888888888,1021-14
24,158.00173750000002,-13.605886111111111,1021-14
25,152.915475,-12.826455555555556,1021-14
26,153.83903750000002,-12.834360555555556,1021-14
27,154.76224583333334,-12.838747222222223,1021-14
28,155.68530416666667,-12.839625,1021-14
29,156.6084125,-12.836991666666666,1021-14
30,157.53177083333333,-12.830847222222221,1021-14
31,153.38354166666667,-12.05119111111111,1021-14
32,154.30413333333334,-12.057319444444444,1021-14
33,155.224475,-12.059944444444444,1021-14
34,156.1447625,-12.059069444444445,1021-14
35,157.06520416666666,-12.054691666666667,1021-14
36,157.98599583333333,-12.046811111111111,1021-14
1,301.52116666666666,-71.16844944444445,2044-72
2,303.00096666666667,-71.93774166666667,2044-72
3,304.60471666666666,-72.69474722222222,2044-72
4,306.3474166666667,-73.43802222222222,2044-72
5,308.2460208333333,-74.1658361111111,2044-72
6,310.31957083333333,-74.87611944444444,2044-72
7,304.308475,-71.13859444444445,2044-72
8,305.8966291666666,-71.88494888888889,2044-72
9,307.61387083333335,-72.61716888888888,2044-72
10,309.47470416666664,-73.33360888888889,2044-72
11,311.4951916666667,-74.03231944444444,2044-72
12,313.69295833333337,-74.71100833333334,2044-72
13,305.51135833333336,-70.33078333333333,2044-72
14,307.0798291666667,-71.06719611111112,2044-72
15,308.7681875,-71.78915833333333,2044-72
16,310.5888708333333,-72.49511944444444,2044-72
17,312.5554916666667,-73.18324722222222,2044-72
18,314.6827916666667,-73.85141888888889,2044-72
19,308.1672,-70.24229166666667,2044-72
20,309.82445416666667,-70.95476111111111,2044-72
21,311.60378333333335,-71.6510725,2044-72
22,313.516775,-72.32951944444444,2044-72
23,315.57582916666667,-72.98813611111112,2044-72
24,317.7940125,-73.62465277777778,2044-72
25,309.16980416666667,-69.410875,2044-72
26,310.7946416666667,-70.1145638888889,2044-72
27,312.5322458333334,-70.80200583333334,2044-72
28,314.39252916666663,-71.47160277777778,2044-72
29,316.3859875,-72.12153611111111,2044-72
30,318.5235625,-72.74972222222222,2044-72
31,311.68891249999996,-69.26904666666667,2044-72
32,313.3850041666667,-69.94833611111112,2044-72
33,315.19395000000003,-70.60984166666667,2044-72
34,317.1246791666666,-71.25188194444445,2044-72
35,319.18642500000004,-71.87253888888888,2044-72
36,321.3885166666667,-72.46966111111111,2044-72
1,164.08870000000002,2.720561111111111,1106+04A
2,164.99024583333332,2.723158333333333,1106+04A
3,165.89140833333335,2.7246,1106+04A
4,166.79240833333333,2.7248888888888887,1106+04A
5,167.6934625,2.724022222222222,1106+04A
6,168.5947875,2.722002777777778,1106+04A
7,164.53803333333332,3.5016841666666667,1106+04A
8,165.44002916666665,3.503702777777778,1106+04A
9,166.34175,3.5045694444444444,1106+04A
10,167.2434125,3.5042805555555554,1106+04A
11,168.14524583333332,3.502838888888889,1106+04A
12,169.04745833333334,3.500240277777778,1106+04A
13,164.0845666666667,4.279705555555555,1106+04A
14,164.98761666666667,4.282305555555555,1106+04A
15,165.89028333333331,4.283752222222223,1106+04A
16,166.79278333333335,4.284041111111111,1106+04A
17,167.6953375,4.283172222222222,1106+04A
18,168.59817083333334,4.28115,1106+04A
19,164.53389583333333,5.060544444444444,1106+04A
20,165.43772916666666,5.062569444444445,1106+04A
21,166.34128750000002,5.063436111111111,1106+04A
22,167.24479583333334,5.063147222222222,1106+04A
23,168.1484625,5.061702777777778,1106+04A
